sid	analysis_id	barcode
ts257	b9d18a1b-d27b-46b4-a687-82354ab69944	TCGA-JW-A5VH-01A-11R-A28H-07
ts258	02620968-bac9-47b8-b21a-1c554224137a	TCGA-N5-A4RS-01A-11R-A28V-07
ts259	66c6689b-9720-4862-9011-4e367c7ce280	TCGA-YL-A8HM-01A-11R-A36G-07
ts260	b7a709a7-edd3-484f-bdd3-60c0f0c06e48	TCGA-DX-A23R-01A-11R-A26T-07
ts261	e87d01e8-1420-4fc6-b19c-433770844b09	TCGA-HT-8106-01A-11R-2404-07
ts262	a92b9419-f77a-4d72-8e96-a3e18a4fdadd	TCGA-G5-6572-01A-11R-1830-07
ts263	c1b62455-a8d3-4d19-8786-6582f54b0775	TCGA-60-2722-01A-01R-0851-07
ts264	89700c74-45f6-4289-9877-c672ba7cbae0	TCGA-EE-A29T-06A-11R-A18T-07
ts265	1e668c58-c037-4a78-8378-0c32fe5dee7d	TCGA-E9-A1R6-01A-11R-A14D-07
ts266	c3aec793-2415-4f55-80fb-1324ca481a2a	TCGA-EW-A2FR-01A-11R-A21T-07
ts267	359785cc-8d8e-4571-8cdb-01454b3f2cb4	TCGA-E2-A14U-01A-11R-A22K-07
ts268	a81e610b-2374-40ba-8058-5c1d9f098fee	TCGA-A4-7828-01A-11R-2139-07
ts269	b24ec301-8d64-46e8-8233-23d4316f746e	TCGA-2G-AAGI-05A-11R-A430-07
ts270	4c09f62c-3e61-4134-896f-adc030dba13b	TCGA-DS-A7WI-01A-12R-A352-07
ts271	20443137-8283-4588-a7af-9e13976f7cfe	TCGA-F7-A61W-01A-11R-A28V-07
ts272	c9740b0c-b6d7-4fcf-9514-49ceb2128f87	TCGA-HU-A4G3-11A-11R-A24K-31
ts273	ba99ecd9-8886-41b3-8b2d-928fe4a8d12c	TCGA-50-8457-01A-11R-2326-07
ts274	e9331fcf-5f8c-4232-b660-19d89394043b	TCGA-CC-A8HV-01A-11R-A36F-07
ts275	0adb3052-f0e8-4eac-967d-daa7b8ac9cb3	TCGA-E2-A1B0-01A-11R-A12P-07
ts276	1c953a54-85e0-44e5-a069-133411998d5a	TCGA-DU-8168-01A-11R-2256-07
ts277	ea1c8f2f-c629-4ec7-9934-e4b85af5823f	TCGA-S9-A7J0-01A-11R-A34F-07
ts278	72e58302-0c00-403e-9bb9-c047ee0f8bfa	TCGA-34-8454-01A-11R-2326-07
ts279	d9529824-6898-43c8-9c3e-67ec1b289001	TCGA-C5-A2M1-01A-11R-A18M-07
ts280	1aa6109b-a46e-454a-b0ba-f446b2d2e6c4	TCGA-DU-8165-01A-11R-2256-07
ts281	a2d0c7b9-61ea-4898-a227-26c1250cac75	TCGA-AY-6197-01A-11R-1723-07
ts282	80f63d01-b3be-43c2-867b-c780ae02af88	TCGA-AX-A0J0-11A-11R-A27V-07
ts283	6ebb5516-00d4-4ded-9c47-e3cf355adec8	TCGA-LP-A4AX-01A-12R-A24H-07
ts284	d7df3c82-5da4-4e98-aae8-d483ef7d5fdb	TCGA-HT-7605-01A-11R-2090-07
ts285	67f0be17-8531-43e6-b9e1-d794cd4931a5	TCGA-CH-5772-01A-11R-1580-07
ts286	ccb8999d-ebc9-4bb9-9b51-991f12857e62	TCGA-BP-4326-01A-01R-1289-07
ts287	9b8addb5-f272-48f6-99f0-6297878d56fe	TCGA-R5-A7ZR-01A-11R-A354-31
ts288	46317071-bb98-437b-a2d7-91f76d684c5b	TCGA-UU-A93S-01A-21R-A41B-07
ts289	aca8c217-950a-43b6-a5dd-35194a50787f	TCGA-3G-AB0T-01A-11R-A42C-07
ts290	c9f20aba-6ad4-4072-b669-267e3c1e8a62	TCGA-3B-A9I1-01A-11R-A39D-07
ts291	f60b4751-e821-470e-b18e-d18888fd0797	TCGA-FR-A44A-06A-11R-A24X-07
ts292	3cd9dc35-1d71-4646-904e-e90f20e82cb3	TCGA-AO-A03N-01B-11R-A10J-07
ts293	5b8f7f8d-04b1-4611-a8de-8dad88de0df4	TCGA-GN-A265-06A-21R-A18T-07
ts294	fddb638d-1354-40d7-8d50-d24f6c5364c2	TCGA-BC-A10Y-01A-11R-A131-07
ts295	4e34b9af-adf9-4cb7-87f2-ce9c1bdfdfb7	TCGA-EY-A1GC-01A-11R-A13S-07
ts296	3fb26325-c26d-4444-8402-014ddc23580c	TCGA-TQ-A7RV-01A-21R-A34F-07
ts297	b38f38c9-b66f-42f8-8bbe-1c7fc5f80f5f	TCGA-E7-A7PW-01A-11R-A352-07
ts298	ecaa1a7e-cecf-41d9-a863-91be947e6108	TCGA-CV-7252-11A-01R-2016-07
ts299	a15da2c2-de52-4a82-b109-b60c42e7cccd	TCGA-BR-4363-01A-01R-1157-13
ts300	581b52de-f82f-40dc-a258-8c92f8d5775a	TCGA-CJ-4642-01B-01R-1305-07
ts301	3e9f8f8d-ffa2-41e8-b873-fc1eddc747de	TCGA-AN-A0FT-01A-11R-A034-07
ts302	d6f6581e-6272-4881-86d9-b49be5cafe64	TCGA-OR-A5K3-01A-11R-A29S-07
ts303	d5999b7c-2a1c-4c9a-9f82-7dee4a61ebfb	TCGA-43-8115-01A-11R-2247-07
ts304	28c3bcab-a358-4b44-af1e-4e3705493d1a	TCGA-BH-A1FR-11B-42R-A13Q-07
ts305	f2ffb214-ef47-437a-b4b8-123706bd9513	TCGA-E2-A1LS-11A-32R-A157-07
ts306	81817638-4fa1-4e36-b96e-fd7456bcbdfb	TCGA-23-1119-01A-02R-1565-13
ts307	03b157e5-787d-49be-8259-e718d0b95db7	TCGA-XF-A9SM-01A-11R-A42T-07
ts308	70520d89-aedc-4d98-a36a-e1e00915d692	TCGA-CJ-4872-01A-01R-1305-07
ts309	2d44e4f2-afea-4ae4-8d39-db7f7a6d7249	TCGA-B5-A0JR-01A-13R-A466-07
ts310	205095bb-48e8-4aa6-87e5-2a6a8631c09f	TCGA-HZ-8637-01A-11R-2404-07
ts311	dcbbc037-0144-4807-ba3f-fa566f92f812	TCGA-56-8622-01A-11R-2403-07
ts312	11a25d96-86d9-4a7f-9d0f-f3d19bd90d84	TCGA-66-2765-01A-01R-0851-07
ts313	145e69d6-99d4-4d01-9e7c-5aacd18c568f	TCGA-A5-A0GU-01A-11R-A16W-07
ts314	ed26a39a-3c41-4434-87ec-301a7d91b8a1	TCGA-AG-3591-01A-01R-1736-07
ts315	5e6eb3c6-0d25-42d7-b0bc-b8097fd9a66b	TCGA-AC-A3EH-01A-22R-A22K-07
ts316	8dce456b-37aa-4f00-bdd7-8d675a7ad363	TCGA-XM-A8RF-01A-11R-A42C-07
ts317	4ceb7a5c-df33-4441-95cf-2f0b6021a0c7	TCGA-HW-A5KL-01A-11R-A27Q-07
ts318	0d13bf66-6f1a-4326-ac9c-24a4e934a37c	TCGA-E9-A54X-01A-11R-A266-07
ts319	f827fa1f-6014-49dc-9789-5903981ddbf1	TCGA-DB-A4XB-01A-11R-A26U-07
ts320	ac0d5d31-ba19-44d7-821b-dc2b84ac1a51	TCGA-CK-5915-01A-11R-1653-07
ts321	6207598f-424b-46bb-b1ce-9d6646e50611	TCGA-G3-AAV4-01A-11R-A38B-07
ts322	2b64db40-817f-415e-a97e-f426549deacc	TCGA-CR-5248-01A-01R-2016-07
ts323	29101a1a-de1b-409b-968b-1a5b98c98cf8	TCGA-B5-A1MS-01B-11R-A22K-07
ts324	e0f0753c-8375-4604-a1f4-f46fb1ccc1cb	TCGA-BB-4224-01A-01R-1436-07
ts325	0fa577ab-536c-476a-8a81-3beee5f5635e	TCGA-50-6591-01A-11R-1755-07
ts326	6de02604-8f65-496e-ac93-a382ac23b7f9	TCGA-SR-A6MX-01A-11R-A35L-07
ts327	9b2116c5-9093-496f-9cfa-5087953c4726	TCGA-BR-A452-01A-91R-A251-31
ts328	f58aff21-0d6b-4764-a3ac-cf4b66c9ff98	TCGA-DX-A8BV-01A-11R-A37L-07
ts329	13d31511-789c-4bf6-9527-c05ccc59128b	TCGA-D5-5538-01A-01R-1653-07
ts330	40c2a8b1-9eb9-4691-9f1a-94271a97e72d	TCGA-VS-A9V0-01A-11R-A42T-07
ts331	f4a56cf5-a1e3-4873-a965-08870b228e65	TCGA-49-AAR3-01A-11R-A41B-07
ts332	cdebbfc7-3762-45a5-9937-306eb50d73fb	TCGA-UD-AAC6-01A-11R-A40A-07
ts333	932ce567-ee9b-47e7-8ab4-abbed71ecb6c	TCGA-53-A4EZ-01A-12R-A24X-07
ts334	b2ac6eaf-b44b-47f9-824d-9bc3126d9b0a	TCGA-MP-A4T8-01A-11R-A24X-07
ts335	5f6d7189-0017-41f5-9a7f-6c8716981911	TCGA-HT-7482-01A-11R-2027-07
ts336	b89dbe8c-b60f-466e-b681-4df134ef6e68	TCGA-D1-A175-01A-11R-A12I-07
ts337	91add231-aab4-474c-89d6-7047ba3682a5	TCGA-B9-A44B-01A-11R-A24Z-07
ts338	3e0f544b-1b12-4e31-9ad2-36be8c9157ed	TCGA-05-4402-01A-01R-1206-07
ts339	e79b1741-0b2a-4e71-8f41-1c28b8c46021	TCGA-KL-8340-01A-11R-2315-07
ts340	c3eae140-13c8-404d-acea-45e7f998c20c	TCGA-GM-A2D9-01A-11R-A18M-07
ts341	ee214bc6-3897-4a75-8ec2-6a4e44a55ec4	TCGA-15-1444-01A-02R-1850-01
ts342	fc09a2b9-b0da-4dc0-80c8-206f3f9441e7	TCGA-FS-A1ZK-06A-11R-A18T-07
ts343	f9b0b4b3-1ec6-4b95-bfc2-7c28d825c494	TCGA-RW-A681-01A-11R-A35K-07
ts344	7890bb2f-e904-43a0-bfac-8226c286664d	TCGA-DW-7842-01A-11R-A32Z-07
ts345	f725a52a-9cc0-4c30-b836-a7e115cb8ce8	TCGA-CV-6959-01A-11R-1915-07
ts346	fcd35209-b043-42f6-bb9f-1359582e55de	TCGA-HC-7745-01A-11R-2118-07
ts347	9f283958-ade3-4fbc-8028-225e20437314	TCGA-AD-6963-01A-11R-1928-07
ts348	c3ea0d58-b78d-45dd-8ba9-4f2efe9ef357	TCGA-DX-A8BZ-01A-11R-A37L-07
ts349	8231b684-1b66-4486-9992-8eec92d4ca76	TCGA-A1-A0SH-01A-11R-A084-07
ts350	d3320856-221f-4b19-ab32-4c19f7830d76	TCGA-EL-A3ZL-01A-11R-A23N-07
ts351	dac066b1-0585-450d-a553-bbc94a82b369	TCGA-39-5011-01A-01R-1443-07
ts352	60a58c31-4799-4aa3-99e1-2a286c999236	TCGA-FA-8693-01A-11R-2404-07
ts353	1adcd9cd-ebde-4f8b-9a73-5c41c07f0999	TCGA-3H-AB3O-01A-11R-A40A-07
ts354	6f610461-692e-4dbf-9e56-eb4aca032359	TCGA-WT-AB44-01A-11R-A41B-07
ts355	41772539-5588-4cae-944b-2b2cd6c4e76e	TCGA-EY-A548-01A-11R-A27V-07
ts356	b09542ed-f8a7-40c4-99ed-78ca8a94193a	TCGA-AA-A01D-01A-01R-A00A-07
ts357	18bef29a-90b5-48a6-be95-56eb92e76e7e	TCGA-E1-A7YQ-01A-11R-A34R-07
ts358	b3ab964a-3d34-426b-b8f6-3b7a1402f717	TCGA-EA-A3HS-01A-11R-A213-07
ts359	20359f4d-261f-4397-afe2-2ddf5a376111	TCGA-FD-A5BS-01A-21R-A26T-07
ts360	40b34f70-42cd-4c83-aace-2661bebdc014	TCGA-AC-A3W5-01A-11R-A22K-07
ts361	6ea65973-ed29-4d23-8be7-bd83063598e4	TCGA-LD-A66U-01A-11R-A31O-07
ts362	8e4933ca-2f86-45c9-b37e-b272c650be50	TCGA-A8-A09G-01A-21R-A00Z-07
ts363	ec07061d-09d3-4ffb-b26a-36fc953c8c5e	TCGA-G9-6343-01A-21R-1965-07
ts364	0576edbd-2399-4baa-9e67-19ce5082a460	TCGA-A8-A09C-01A-11R-A00Z-07
ts365	650e460e-6223-4915-8f7d-81cc0ab6f7fc	TCGA-BT-A2LB-11A-11R-A18C-07
ts366	e10a3c1f-bed6-4079-9f67-84d1b5ed07c8	TCGA-B0-5699-01A-11R-1541-07
ts367	9e80b421-b444-46f3-9ca1-96dc50e08252	TCGA-BH-A1FU-11A-23R-A14D-07
ts368	bf92461b-6c4e-43ff-bc78-0b480e722037	TCGA-D8-A1XM-01A-21R-A14M-07
ts369	4889fddd-2cb2-4d73-b65d-f7dedbd6bca7	TCGA-DC-6683-01A-11R-1830-07
ts370	6c2f908d-4c9a-49ef-8309-7429a196cc43	TCGA-06-0675-11A-32R-A36H-07
ts371	d9e5c69a-f0e9-4081-9b2c-1492f403fbf6	TCGA-V1-A8MJ-01A-11R-A36G-07
ts372	e0a18af7-b963-452e-99a1-962609db826e	TCGA-Y8-A898-01A-11R-A355-07
ts373	827b7676-d89f-46fd-b6b8-05b4565f4642	TCGA-AA-3846-01A-01R-1022-07
ts374	ac2e6f9e-9de2-4a37-9f12-16624af7539c	TCGA-ZH-A8Y1-01A-11R-A41I-07
ts375	87ecdcb5-8ffa-4c6f-81cc-0520b773585a	TCGA-B9-4115-11A-01R-1758-07
ts376	aaf8e090-989e-4cd1-b132-b5a407bf4571	TCGA-G8-6909-01A-11R-2213-07
ts377	1b05ca61-002e-4f51-ae64-daa63e35d6a5	TCGA-E1-A7YW-01A-11R-A34R-07
ts378	f3a30c24-f461-4c44-8c8b-b9e92c55e900	TCGA-DD-A4NK-01A-11R-A28V-07
ts379	2cb6d5ac-c2ec-4c9b-83e3-772213826550	TCGA-D6-A6EO-01A-11R-A31N-07
ts380	0e85b36d-e739-4230-aab4-4d54230a6f6b	TCGA-B8-5165-01A-01R-1420-07
ts381	1bde89af-ca5e-4b4a-aaa9-381ea05dbdcc	TCGA-FD-A62N-01A-11R-A30C-07
ts382	6d931651-ed33-4f95-9713-63c4f23ffba4	TCGA-DV-A4W0-05A-11R-A266-07
ts383	5db93fd3-12c8-48e3-ba4d-1e9746e0e240	TCGA-AF-5654-01A-01R-1660-07
ts384	a969f8e8-1ca4-4aa5-8d48-d4e6f04f9a7e	TCGA-78-7161-01A-11R-2039-07
ts385	beca0310-95a0-4c13-a956-c34cb596d835	TCGA-A2-A0YD-01A-11R-A109-07
ts386	591e88ba-0c56-4e3b-8eb9-23abd9a652e7	TCGA-55-7283-01A-11R-2039-07
ts387	95dd4887-4d06-477f-8092-9a5267c1158c	TCGA-CV-7100-01A-11R-2016-07
ts388	3125a583-c2de-4206-bb01-1542c38379e3	TCGA-AZ-6600-11A-01R-1774-07
ts389	a616bc26-7068-4b89-b490-236f837e3640	TCGA-A6-4105-01A-02R-1774-07
ts390	95c39be6-5e81-461c-885a-b8ac6cc4a7a5	TCGA-EE-A29V-06A-12R-A18S-07
ts391	1d9f278e-7360-4acf-be12-0c0ef0a870f2	TCGA-A3-3324-01A-02R-1325-07
ts392	4cf2b5e4-f0c1-4b3b-a9d5-95039175da9f	TCGA-FY-A2QD-01A-11R-A19O-07
ts393	ade3f8e2-fd0f-4bc5-a600-e10e6f907136	TCGA-C5-A8YQ-01A-11R-A37O-07
ts394	f32078ae-0447-4841-b395-e28ea22f4481	TCGA-55-6642-01A-11R-1858-07
ts395	19d3b137-db81-422f-8a5e-5a9969d73e75	TCGA-EJ-7125-01A-11R-1965-07
ts396	3608482c-83bb-45a9-b219-40342ca1eebd	TCGA-KL-8339-11A-01R-2315-07
ts397	98d8dcc8-9321-4234-947e-5f27047c2366	TCGA-AC-A2QI-01A-12R-A19W-07
ts398	5d14dc6d-db4a-4418-a536-c18585a40cad	TCGA-FI-A2D6-01A-11R-A17B-07
ts399	3ebfaadc-6ecc-4ad3-86c1-5861ef822d98	TCGA-IB-A5ST-01A-11R-A32O-07
ts400	74751375-a312-4059-9f60-7a04d7057138	TCGA-P5-A72W-01A-11R-A32Q-07
ts401	c49fed8d-1027-4d6e-976a-4072fdcce8a9	TCGA-EL-A3ZG-11A-13R-A23N-07
ts402	32053c2a-d9c1-4117-bd05-f5da5e28b4df	TCGA-BF-A1PV-01A-11R-A18U-07
ts403	85cb0fd1-5602-4681-bff4-0f9719aa3715	TCGA-BB-7862-01A-21R-2232-07
ts404	8135420e-1541-42ba-ab59-c40c8e789a12	TCGA-31-1953-01A-01R-1568-13
ts405	9f35c6d2-5ae6-4331-9590-f8d60f723aef	TCGA-AQ-A1H3-01A-31R-A13Q-07
ts406	0eb30656-ad1c-4656-aefd-6183b9263ff4	TCGA-CJ-4640-01A-02R-1325-07
ts407	495d05b2-3986-4154-83d0-b02a989d2ae6	TCGA-ZB-A96M-01A-11R-A42S-07
ts408	fdb73c55-d756-47f8-9c0f-6e8f59e300af	TCGA-97-A4M5-01A-11R-A24X-07
ts409	1f13f86e-4d8b-4cd4-a73c-fde966d351ac	TCGA-BP-4340-01A-01R-1289-07
ts410	9b65986f-846f-40ae-87d7-9d3f587f3a24	TCGA-06-2562-01A-01R-1849-01
ts411	1289fcab-cba3-4c76-a86c-c8469d781b74	TCGA-66-2766-01A-01R-0851-07
ts412	c0ad3839-f983-4691-b16b-cd523928ee93	TCGA-UD-AAC7-01A-11R-A40A-07
ts413	fa176e44-3230-406e-882c-84e27bb30bd0	TCGA-E2-A154-01A-11R-A115-07
ts414	faa4ff42-2c5b-4686-b52f-3a46755bee7e	TCGA-DC-5337-01A-01R-1660-07
ts415	074d9f28-9f8f-460f-a5a2-fb2ae2765de3	TCGA-2H-A9GI-01A-11R-A37I-31
ts416	c5905c5c-69d9-48ab-80f4-0f2a0c29e3ba	TCGA-90-6837-11A-01R-1949-07
ts417	332a1cc2-f304-4cd8-a5bb-fd270d334563	TCGA-BG-A0W2-01A-11R-A109-07
ts418	f27179c2-a53c-4a46-8fb7-107650d2c18c	TCGA-DJ-A2Q9-01A-21R-A18C-07
ts419	3ff4f09e-cd41-4e9f-a5c6-bfb6e3eba06d	TCGA-DS-A3LQ-01A-21R-A21T-07
ts420	c246ac0b-1da6-4ef5-8396-647394bab528	TCGA-AJ-A2QK-01A-11R-A18M-07
ts421	7770e5fb-9beb-4202-8886-86b2277e88d2	TCGA-AA-3560-01A-01R-0821-07
ts422	223ddf43-e22d-4e47-b80b-8b7bc2e99d76	TCGA-55-8094-01A-11R-2241-07
ts423	46d470cf-2798-47c1-8672-6fb8351d8741	TCGA-V4-A9EF-01A-21R-A405-07
ts424	ed8754c9-2a68-4f0e-8123-86d929c09686	TCGA-56-7223-01A-11R-2045-07
ts425	a20f007f-3b8b-4732-9da1-ca67c0584dd8	TCGA-AB-2944-03A-01T-0740-13
ts426	e6fd3926-df84-4c0d-a975-17a96d3c22c3	TCGA-BH-A0BC-11A-22R-A089-07
ts427	cb8ede8a-a9a5-4b47-b201-f63ef7c17296	TCGA-KN-8430-11A-01R-2315-07
ts428	e64953d3-a3b5-4fdf-947a-ae2d45ec2bfa	TCGA-AC-A8OQ-01A-11R-A41B-07
ts429	f2685aba-dccd-4cfb-ad46-6e9ac4cd5e04	TCGA-AK-3433-01A-02R-1277-07
ts430	63876f50-de91-4b93-a277-0098552f94c7	TCGA-IM-A3U2-01A-21R-A22L-07
ts431	0f6afa35-8ee6-4f96-9de5-c359c5f06779	TCGA-F4-6807-01A-11R-1839-07
ts432	5ca8002d-74d6-42ac-805a-977c842e7740	TCGA-YD-A89C-06A-11R-A37K-07
ts433	596b55e1-8ff4-4a3f-a21f-62b07bbb1072	TCGA-XF-A9SV-01A-21R-A42T-07
ts434	fc67779c-210a-4f80-9184-697d5cfe1cc9	TCGA-HT-7602-01A-21R-2090-07
ts435	4d813e71-8db2-4cad-b9b7-206592e2bdf3	TCGA-06-0649-01B-01R-1849-01
ts436	b4cc8efe-2ba0-4a1e-aa38-c63280bfdc4e	TCGA-UD-AAC4-01A-11R-A40A-07
ts437	3fb0f2a9-8c50-4df6-9159-995951a42f3b	TCGA-E2-A1L7-01A-11R-A144-07
ts438	4e065fa4-4dfa-4631-94f3-9700ce313b1b	TCGA-H9-7775-01A-11R-2118-07
ts439	7276a2eb-03b6-4d22-8e1f-5e945dc13078	TCGA-BR-8080-01A-11R-2343-13
ts440	f0c3dc31-6bf2-441c-96e5-21b96b97fa0d	TCGA-KO-8413-01A-11R-2315-07
ts441	8c95ddc7-fde0-4cdf-823f-32096c796d3c	TCGA-CG-5734-11A-01R-1602-13
ts442	344365f0-1657-47eb-b788-88de62196157	TCGA-CV-7097-01A-11R-2016-07
ts443	b5ce745f-ca69-4c5d-b5e5-29471efd7c42	TCGA-AQ-A04J-01A-02R-A034-07
ts444	c6dff05d-96fe-44ad-b171-eedb6235ddb3	TCGA-RW-A7D0-01A-11R-A35K-07
ts445	b8d809ad-df6b-4126-ab87-4d76dbbca8a1	TCGA-AU-6004-01A-11R-1723-07
ts446	de000405-f299-40f5-81d1-effc6664d62c	TCGA-B0-4814-01A-01R-1277-07
ts447	1bb62c53-80d4-4883-90f9-eb0cbd872945	TCGA-CD-5813-01A-11R-1602-13
ts448	3eb56548-2df8-4d20-aeef-d0cadd32a7c1	TCGA-IQ-A61O-01A-11R-A30B-07
ts449	69cce53e-9b7b-44c2-aab7-dfd45fb3ae89	TCGA-J4-AAU2-01A-11R-A41O-07
ts450	52746b80-9ac8-40ce-93cb-3f969f8d9123	TCGA-ER-A19A-06A-21R-A18U-07
ts451	031e29a9-ceb4-438e-9b29-b8e8166843ec	TCGA-25-1623-01A-01R-1566-13
ts452	13d1c14c-496b-4d6f-a86a-fdffd5188d2c	TCGA-JY-A93F-01A-21R-A37I-31
ts453	5bea94d4-ae1b-4141-848b-5c86ec40b6d5	TCGA-B0-5117-01A-01R-1420-07
ts454	8b1b96f0-8fcb-47a0-b37c-3f4faf781fa9	TCGA-CF-A1HS-01A-11R-A13Y-07
ts455	b7b5179c-ef0c-4315-a0f6-e3f6794c22ce	TCGA-Q2-A5QZ-01A-11R-A28H-07
ts456	61621702-5d8d-4c25-9600-95b2c974ad7d	TCGA-D3-A1QA-06A-11R-A18T-07
ts457	8e4b078b-e6f7-4424-95fd-51a550203835	TCGA-PK-A5H9-01A-11R-A29S-07
ts458	5b8bc612-b397-47b9-afe1-20618f9ece4c	TCGA-ET-A2MZ-01A-12R-A19O-07
ts459	4ab74f72-d4e0-4954-b88d-e65f995085c2	TCGA-B2-4102-01A-02R-1325-07
ts460	4668fc9a-900d-4cab-950e-eb5c7292b908	TCGA-76-4926-01B-01R-1850-01
ts461	3f232b7d-b473-4a2a-9549-1f61434c49c0	TCGA-HD-8224-01A-11R-2403-07
ts462	bc660c6e-4d75-4cc8-9fe7-24b41a6c9fe2	TCGA-FD-A3SL-01A-21R-A22U-07
ts463	079d974a-6a6d-4933-87a1-13e11e37320d	TCGA-A2-A3XX-01A-21R-A239-07
ts464	da91e82b-73e1-439b-b41a-56c40aa6817a	TCGA-DD-AAE9-01A-11R-A41C-07
ts465	4d5d77b4-f1a5-4f4e-8689-033bab3ccd17	TCGA-64-1678-01A-01R-0946-07
ts466	35ab7004-00d8-459c-9e30-0022f1e0293a	TCGA-FI-A2EX-01A-11R-A17B-07
ts467	ab318c2f-142c-46a7-92d3-3288c594b35a	TCGA-EI-6509-01A-11R-1736-07
ts468	3abc3c48-4eec-40e3-924d-69c9ae0e9a5b	TCGA-CJ-5677-11A-01R-1541-07
ts469	882c7807-c510-40b7-9348-3fd7a7540b46	TCGA-AO-A0JE-01A-11R-A056-07
ts470	763b7c4d-9145-467b-b057-d759e587e91d	TCGA-DD-AACF-01A-11R-A41C-07
ts471	d8ae433c-386d-4cae-8dbe-98fa96fca220	TCGA-43-7658-01A-11R-2125-07
ts472	ca128815-c055-4033-9660-651112a23c5b	TCGA-EC-A1NJ-01A-31R-A14D-07
ts473	9e38e9bd-05fe-4257-b5ea-a23fc1d827d9	TCGA-PG-A5BC-01A-12R-A27V-07
ts474	b1f0d373-6f74-4b4b-b2df-26dd09699e3a	TCGA-D6-A6EK-01A-11R-A31N-07
ts475	314df747-86e2-41e3-b3db-f97e0df54656	TCGA-J9-A52B-01A-11R-A26U-07
ts476	ad0fa251-bcc2-4e61-84bd-82da4320033d	TCGA-FC-7708-01A-11R-2118-07
ts477	14eeece8-3c59-4a24-949e-5f088473facf	TCGA-ET-A3BP-01A-21R-A19O-07
ts478	f524f673-e657-4c56-9855-83a4f8f036d9	TCGA-29-2425-01A-01R-1569-13
ts479	1989ab2c-d449-4de9-a65e-a9c291b1bf97	TCGA-DD-A4NB-01A-12R-A266-07
ts480	d8d236f1-e10d-43d2-a9f8-15759c903955	TCGA-FW-A5DX-01A-11R-A27Q-07
ts481	6e605f23-3507-4891-adbd-f010293509a4	TCGA-AB-2821-03A-01T-0735-13
ts482	d6b48113-f360-4cea-a050-1e22bed22eb6	TCGA-CR-7401-01A-11R-2016-07
ts483	12f3b79e-9a06-4d59-9376-a5a3b1fc450e	TCGA-OR-A5KW-01A-11R-A29S-07
ts484	c2a3e22a-e9cc-447a-b419-8667cce10da1	TCGA-FP-7998-01A-11R-2203-13
ts485	b555da07-9e45-4dec-a58b-44f0a54beffd	TCGA-B5-A11X-01A-11R-A10J-07
ts486	0270cbb0-a657-40d6-bdc6-37c54884d9c5	TCGA-QK-A6IJ-01A-11R-A31N-07
ts487	f9f79758-83be-4dca-91ff-2ac96ed961e7	TCGA-VQ-A91E-01A-31R-A414-31
ts488	336c1a96-7b5f-4be4-856f-4332be818e67	TCGA-56-8201-01A-11R-2247-07
ts489	0fac1917-7e69-4603-a4da-4a983b07ee18	TCGA-E2-A15S-01A-11R-A115-07
ts490	91260270-e0d3-46dd-bb46-0975aea93be5	TCGA-FD-A5BX-01A-11R-A26T-07
ts491	c985d241-4220-4339-bc8d-9f37bc5799ee	TCGA-HT-8012-01A-11R-2403-07
ts492	5edda363-6be1-46b7-be83-76e724e4a926	TCGA-H2-A422-01A-11R-A23N-07
ts493	f7c407c3-f840-4c5d-acea-efc8c6d99c21	TCGA-CK-4948-01B-11R-1653-07
ts494	04f742f5-1eea-4b5a-b247-614ff77c5c7e	TCGA-77-A5G1-01A-11R-A27Q-07
ts495	37f1db95-cc8b-4857-b950-fe628ad7c4e6	TCGA-EA-A5ZD-01A-11R-A28H-07
ts496	72bffeaa-e509-4f2c-94f9-6924142c6bc9	TCGA-QT-A5XM-01A-11R-A35K-07
ts497	2d8883ce-0666-4238-8d2f-f47588666cb0	TCGA-ET-A3DO-01A-11R-A19O-07
ts498	eb9eca30-834c-4e97-8d3a-f50976fe8964	TCGA-RD-A8N5-01A-12R-A36D-31
ts499	0c8ed632-479d-4e2e-8463-37c3cc23ac6c	TCGA-F7-A50G-01A-11R-A266-07
ts500	8abe91b5-731e-4eb3-a288-02621e3649db	TCGA-FP-8211-01A-11R-2343-13
ts501	d724c7c4-6f6b-4998-9e1f-03884ea9b59f	TCGA-BH-A18U-11A-23R-A12D-07
ts502	4599858e-a084-438f-a046-8d5c6163b8c0	TCGA-A8-A086-01A-11R-A00Z-07
ts503	cc49840f-1275-4fc2-814f-7697b06d4e40	TCGA-85-8350-01A-11R-2296-07
ts504	e77822fc-5656-410e-8cb1-41179051aaa8	TCGA-CM-6171-01A-11R-1653-07
ts505	b4a8a6c3-5f1f-4a81-ad03-0ca491e833c3	TCGA-D3-A3C1-06A-12R-A18S-07
ts506	cb2dbbac-6fc7-4957-9d66-3bf0e1cc8a4c	TCGA-UY-A9PF-01A-11R-A38B-07
ts507	3bd039ee-e395-42b1-9daf-6bea630453db	TCGA-A6-5662-01A-01R-1653-07
ts508	60af393b-fcd3-46b3-8f93-c13305ea34bf	TCGA-CZ-5467-01A-01R-1503-07
ts509	1f5970e9-e134-45d7-b1de-c098b806a9ef	TCGA-AY-5543-01A-01R-1653-07
ts510	400a69cd-7fa2-4a41-b1e9-b60cf5e67a42	TCGA-GM-A3NW-01A-21R-A22K-07
ts511	6c627a48-7727-4cc7-a64a-63710bdaf35a	TCGA-BH-A208-11A-51R-A157-07
